,,,,-PAS-DE-CALAIS,,,
24775,62,62727,62620,Ruitz,ruitz,50.465628979592,2.5920820408163
24776,62,62728,62860,Rumaucourt,rumaucourt,50.239747922078,3.0628579220779
24777,62,62729,62650,Rumilly,rumilly,50.577879895833,2.0151647916667
24778,62,62730,62370,Ruminghem,ruminghem,50.852606153846,2.1742344230769
24779,62,62731,62124,Ruyaulcourt,ruyaulcourt,50.080377333333,3.0162101333333
24780,62,62732,62550,Sachin,sachin,50.4948,2.3717166304348
24781,62,62733,62111,Sailly-au-Bois,sailly au bois,50.119749021739,2.6008582608696
24782,62,62734,62490,Sailly-en-Ostrevent,sailly en ostrevent,50.287603779528,2.9917871653543
24783,62,62735,62113,Sailly-Labourse,sailly labourse,50.502023230769,2.7065615384615
24784,62,62736,62840,Sailly-sur-la-Lys,sailly sur la lys,50.652701710526,2.7960452631579
24785,62,62737,62114,Sains-en-Gohelle,sains en gohelle,50.450054848485,2.6828478787879
24786,62,62738,62310,Sains-lès-Fressin,sains les fressin,50.476147256637,2.0560195575221
24787,62,62739,62860,Sains-lès-Marquion,sains les marquion,50.188367846154,3.0741606153846
24788,62,62740,62550,Sains-lès-Pernes,sains les pernes,50.4806375,2.351779
24789,62,62741,62760,Saint-Amand,saint amand,50.168126774194,2.5566408064516
24790,62,62742,62170,Saint-Aubin,saint aubin,50.454588461538,1.6673005769231
24791,62,62743,62140,Sainte-Austreberthe,sainte austreberthe,50.359484761905,2.0433119047619
24792,62,62744,62223,Sainte-Catherine,sainte catherine,50.312709863014,2.7619838356164
24793,62,62745,62990,Saint-Denœux,saint denoeux,50.477349074074,1.9121431481482
24794,62,62746,62360,Saint-Étienne-au-Mont,saint etienne au mont,50.668353692308,1.6064426923077
24795,62,62747,62350,Saint-Floris,saint floris,50.630490810811,2.5811695945946
24796,62,62748,62370,Saint-Folquin,saint folquin,50.943685099338,2.1267606622517
24797,62,62749,62770,Saint-Georges,saint georges,50.352530659341,2.0768724175824
24798,62,62750,62120,Saint-Hilaire-Cottes,saint hilaire cottes,50.566263535354,2.4001162626263
24799,62,62751,62250,Saint-Inglevert,saint inglevert,50.872969736842,1.740960131579
24800,62,62752,62170,Saint-Josse,saint josse,50.482678901099,1.6610253296703
24801,62,62753,62223,Saint-Laurent-Blangy,saint laurent blangy,50.306786953125,2.807907578125
24802,62,62754,62128,Saint-Léger,saint leger,50.183702833333,2.8508451666667
24803,62,62755,62360,Saint-Léonard,saint leonard,50.693519423077,1.6219578846154
24804,62,62756,62370,Sainte-Marie-Kerque,sainte marie kerque,50.903692588235,2.1435871764706
24805,62,62757,62500,Saint-Martin-lez-Tatinghem,saint martin lez tatinghem,50.751126391753,2.2214943298969
24806,62,62758,62280,Saint-Martin-Boulogne,saint martin boulogne,50.72545005848,1.6428223976608
24807,62,62759,62240,Saint-Martin-Choquel,saint martin choquel,50.672234105263,1.8853733684211
24808,62,62760,62560,Saint-Martin-d'Hardinghem,saint martin d hardinghem,50.611883445378,2.0997759663866
24809,62,62761,62128,Saint-Martin-sur-Cojeul,saint martin sur cojeul,50.229501153846,2.8498830769231
24810,62,62762,62650,Saint-Michel-sous-Bois,saint michel sous bois,50.51748625,1.9360777678571
24811,62,62763,62130,Saint-Michel-sur-Ternoise,saint michel sur ternoise,50.378300614035,2.3626912280702
24812,62,62764,62223,Saint-Nicolas,saint nicolas,50.307158428571,2.7844411428571
24813,62,62765,62500,Saint-Omer,saint omer,50.762044945652,2.2620073369565
24814,62,62766,62162,Saint-Omer-Capelle,saint omer capelle,50.950939846154,2.0977970769231
24815,62,62767,62130,Saint-Pol-sur-Ternoise,saint pol sur ternoise,50.388954228571,2.3519922285714
24816,62,62768,62870,Saint-Rémy-au-Bois,saint remy au bois,50.365793333333,1.8674845679012
24817,62,62769,62185,Saint-Tricat,saint tricat,50.897671636364,1.8377361818182
24818,62,62770,62350,Saint-Venant,saint venant,50.629244894737,2.5130432105263
24819,62,62771,62430,Sallaumines,sallaumines,50.419140222222,2.8626374444445
24820,62,62772,62500,Salperwick,salperwick,50.766227466667,2.2180178666667
24821,62,62773,62830,Samer,samer,50.634457747748,1.7463086036036
24822,62,62774,62231,Sangatte,sangatte,50.940820833333,1.7749715625
24823,62,62775,62850,Sanghen,sanghen,50.774708468468,1.8942966666667
24824,62,62776,62121,Sapignies,sapignies,50.133264782609,2.8386386956522
24825,62,62777,62450,Le Sars,le sars,50.070271355932,2.7775206779661
24826,62,62778,62810,Sars-le-Bois,sars le bois,50.296032075472,2.4317333962264
24827,62,62779,62760,Sarton,sarton,50.113499642857,2.4287486904762
24828,62,62780,62860,Sauchy-Cauchy,sauchy cauchy,50.234191111111,3.0957022222222
24829,62,62781,62860,Sauchy-Lestrée,sauchy lestree,50.220926666667,3.1143682828283
24830,62,62782,62860,Saudemont,saudemont,50.241118727273,3.0342527272727
24831,62,62783,62870,Saulchoy,saulchoy,50.354490571429,1.8519851428571
24832,62,62784,62158,Saulty,saulty,50.211591965812,2.5260791452991
24833,62,62785,62690,Savy-Berlette,savy berlette,50.352279885057,2.5577416091954
24834,62,62786,62240,Selles,selles,50.69650496063,1.8861766141732
24835,62,62787,62170,Sempy,sempy,50.4942095,1.8752482
24836,62,62788,62380,Seninghem,seninghem,50.697009461078,2.018690239521
24837,62,62789,62240,Senlecques,senlecques,50.649761081081,1.9385054054054
24838,62,62790,62310,Senlis,senlis,50.535432876712,2.1460053424658
24839,62,62791,62270,Séricourt,sericourt,50.295526,2.3116797142857
24840,62,62792,62910,Serques,serques,50.787661259843,2.1968541732283
24841,62,62793,62530,Servins,servins,50.40300942029,2.6377769565217
24842,62,62794,62380,Setques,setques,50.71346245098,2.1535289215686
24843,62,62795,62270,Sibiville,sibiville,50.308370769231,2.3300543076923
24844,62,62796,62123,Simencourt,simencourt,50.2542528,2.637447
24845,62,62797,62130,Siracourt,siracourt,50.370278269231,2.2657169230769
24846,62,62798,62810,Sombrin,sombrin,50.238134915254,2.5059422033898
24847,62,62799,62170,Sorrus,sorrus,50.45751164557,1.7146064556962
24848,62,62800,62111,Souastre,souastre,50.149489344262,2.5645196721312
24849,62,62801,62153,Souchez,souchez,50.39142862069,2.7408503448276
24850,62,62802,62810,Le Souich,le souich,50.221596349206,2.3633542857143
24851,62,62803,62850,Surques,surques,50.74944407767,1.9301493203883
24852,62,62804,62810,Sus-Saint-Léger,sus saint leger,50.238779375,2.4339159375
24853,62,62805,62550,Tangry,tangry,50.460576511628,2.3619113953488
24854,62,62806,62179,Tardinghen,tardinghen,50.862760413223,1.6413827272727
24855,62,62808,62134,Teneur,teneur,50.451227272727,2.2190918939394
24856,62,62809,62127,Ternas,ternas,50.3399505,2.39937375
24857,62,62810,62580,Thélus,thelus,50.3503538,2.7995823
24858,62,62811,62129,Thérouanne,therouanne,50.631556909091,2.2499885454546
24859,62,62812,62560,Thiembronne,thiembronne,50.622871756757,2.0450122297297
24860,62,62813,62130,La Thieuloye,la thieuloye,50.41232890625,2.43741015625
24861,62,62814,62760,Thièvres,thievres,50.132551851852,2.4468190740741
24862,62,62815,62180,Tigny-Noyelle,tigny noyelle,50.355785,1.7075103448276
24863,62,62816,62690,Tilloy-lès-Hermaville,tilloy les hermaville,50.3293665,2.552721
24864,62,62817,62217,Tilloy-lès-Mofflaines,tilloy les mofflaines,50.27471606383,2.822395212766
24865,62,62818,62134,Tilly-Capelle,tilly capelle,50.44138503876,2.1919202325581
24866,62,62819,62500,Tilques,tilques,50.773928421053,2.2005155263158
24867,62,62820,62127,Tincques,tincques,50.359609659091,2.4957220454546
24868,62,62821,62830,Tingry,tingry,50.61362630137,1.7234645205479
24869,62,62822,62390,Tollent,tollent,50.278181851852,2.01222
24870,62,62823,62310,Torcy,torcy,50.488595619048,2.0173539047619
24871,62,62824,62140,Tortefontaine,tortefontaine,50.331649827586,1.9155709482759
24872,62,62825,62490,Tortequesne,tortequesne,50.291137395833,3.02805875
24873,62,62826,62520,Le Touquet-Paris-Plage,le touquet paris plage,50.514056407767,1.6039582524272
24874,62,62827,62890,Tournehem-sur-la-Hem,tournehem sur la hem,50.78822744186,2.0463110465116
24875,62,62828,62310,Tramecourt,tramecourt,50.468452307692,2.1509569230769
24876,62,62829,62450,Le Transloy,le transloy,50.05031,2.8860562068966
24877,62,62830,62147,Trescault,trescault,50.09023253012,3.0953562650602
24878,62,62831,62130,Troisvaux,troisvaux,50.409309764706,2.3440715294118
24879,62,62832,62630,Tubersent,tubersent,50.52059016129,1.6982014516129
24880,62,62833,62270,Vacquerie-le-Boucq,vacquerie le boucq,50.271011627907,2.2114186046512
24881,62,62834,62140,Vacqueriette-Erquières,vacqueriette erquieres,50.323578295455,2.0717179545455
24882,62,62835,62550,Valhuon,valhuon,50.433876170213,2.3882805319149
24883,62,62836,62131,Vaudricourt,vaudricourt,50.499967540984,2.6201570491803
24884,62,62837,62380,Vaudringhem,vaudringhem,50.654309292035,2.0213468141593
24885,62,62838,62390,Vaulx,vaulx,50.272102195122,2.1088590243902
24886,62,62839,62159,Vaulx-Vraucourt,vaulx vraucourt,50.146081190476,2.904561547619
24887,62,62840,62124,Vélu,velu,50.1018064,2.9751316
24888,62,62841,62232,Vendin-lès-Béthune,vendin les bethune,50.546822933333,2.6073328
24889,62,62842,62880,Vendin-le-Vieil,vendin le vieil,50.472709863014,2.8553635616438
24890,62,62843,62310,Verchin,verchin,50.494690784314,2.1814994117647
24891,62,62844,62560,Verchocq,verchocq,50.554105517241,2.0391267241379
24892,62,62845,62830,Verlincthun,verlincthun,50.629769903846,1.6916098076923
24893,62,62846,62980,Vermelles,vermelles,50.48884084507,2.7512469014085
24894,62,62847,62113,Verquigneul,verquigneul,50.504055714286,2.66315125
24895,62,62848,62131,Verquin,verquin,50.505351016949,2.640506779661
24896,62,62849,62180,Verton,verton,50.401742027027,1.6425831756757
24897,62,62850,62770,Vieil-Hesdin,vieil hesdin,50.36364472973,2.109948445946
24898,62,62851,62136,Vieille-Chapelle,vieille chapelle,50.593479358974,2.7136033333333
24899,62,62852,62162,Vieille-Église,vieille eglise,50.94399568,2.07794808
24900,62,62853,62240,Vieil-Moutier,vieil moutier,50.6680759375,1.90972484375
24901,62,62854,62144,Villers-au-Bois,villers au bois,50.3765432,2.6664123
24902,62,62855,62450,Villers-au-Flos,villers au flos,50.079760877193,2.90543
24903,62,62856,62690,Villers-Brûlin,villers brulin,50.3727455,2.5268263333333
24904,62,62857,62690,Villers-Châtel,villers chatel,50.373645681818,2.5930277272727
24905,62,62858,62182,Villers-lès-Cagnicourt,villers les cagnicourt,50.2261196,3.012036
24906,62,62859,62390,Villers-l'Hôpital,villers l hopital,50.227670810811,2.2055125675676
24907,62,62860,62127,Villers-Sir-Simon,villers sir simon,50.316149411765,2.4912658823529
24908,62,62861,62580,Vimy,vimy,50.376818205128,2.8079432478632
24909,62,62862,62310,Vincly,vincly,50.556849189189,2.1771102702703
24910,62,62863,62138,Violaines,violaines,50.530272179487,2.7785591025641
24911,62,62864,62156,Vis-en-Artois,vis en artois,50.247689285714,2.9351783333333
24912,62,62865,62490,Vitry-en-Artois,vitry en artois,50.323395203252,2.9753435772358
24913,62,62866,62180,Waben,waben,50.382769586777,1.642698677686
24914,62,62867,62250,Wacquinghen,wacquinghen,50.781076666667,1.668097
24915,62,62868,62770,Wail,wail,50.336003655914,2.119668172043
24916,62,62869,62217,Wailly,wailly,50.247970405405,2.7226345945946
24917,62,62870,62170,Wailly-Beaucamp,wailly beaucamp,50.410878365385,1.7262377884615
24918,62,62871,62140,Wambercourt,wambercourt,50.432615483871,2.0301825806452
24919,62,62872,62770,Wamin,wamin,50.416791551724,2.0609176724138
24920,62,62873,62128,Wancourt,wancourt,50.255115853659,2.8554295121951
24921,62,62874,62123,Wanquetin,wanquetin,50.274391791045,2.610247761194
24922,62,62875,62120,Wardrecques,wardrecques,50.704057169811,2.3412371698113
24923,62,62876,62450,Warlencourt-Eaucourt,warlencourt eaucourt,50.083273239437,2.7895257746479
24924,62,62877,62760,Warlincourt-lès-Pas,warlincourt les pas,50.181115970149,2.5072220895522
24925,62,62878,62123,Warlus,warlus,50.277249857143,2.6654484285714
24926,62,62879,62810,Warluzel,warluzel,50.231135238095,2.4697007142857
24927,62,62880,62142,Le Wast,le wast,50.750072325581,1.7992004651163
24928,62,62881,62390,Beauvoir-Wavans,beauvoir wavans,50.21761962963,2.1662895555556
24929,62,62882,62380,Wavrans-sur-l'Aa,wavrans sur l aa,50.676584695652,2.1411373913043
24930,62,62883,62130,Wavrans-sur-Ternoise,wavrans sur ternoise,50.411052045455,2.2869610227273
24931,62,62885,62960,Westrehem,westrehem,50.543962954545,2.3429945454545
24932,62,62886,62650,Wicquinghem,wicquinghem,50.5736040625,1.9542653125
24933,62,62887,62630,Widehem,widehem,50.584307052632,1.6573987368421
24934,62,62888,62830,Wierre-au-Bois,wierre au bois,50.652465494505,1.7706274725275
24935,62,62889,62720,Wierre-Effroy,wierre effroy,50.771184736842,1.7388312865497
24936,62,62890,62770,Willeman,willeman,50.360135051546,2.166649072165
24937,62,62891,62390,Willencourt,willencourt,50.240042539683,2.0828312698413
24938,62,62892,62580,Willerval,willerval,50.3618545,2.8507948333333
24939,62,62893,62930,Wimereux,wimereux,50.7768574,1.6110276
24940,62,62894,62126,Wimille,wimille,50.764923962264,1.6503451886792
24941,62,62895,62410,Wingles,wingles,50.49026475,2.854068
24942,62,62896,62240,Wirwignes,wirwignes,50.68275192,1.76987152
24943,62,62897,62380,Wismes,wismes,50.662675,2.0780086666667
24944,62,62898,62219,Wisques,wisques,50.725224603175,2.1942426984127
24945,62,62899,62179,Wissant,wissant,50.880413577236,1.6777656910569
24946,62,62900,62120,Witternesse,witternesse,50.614338362069,2.3663456896552
24947,62,62901,62120,Wittes,wittes,50.672287294118,2.3831330588235
24948,62,62902,62570,Wizernes,wizernes,50.715763619048,2.2269666666667
24949,62,62903,62650,Zoteux,zoteux,50.616263661972,1.8879023943662
24950,62,62904,62890,Zouafques,zouafques,50.821436231884,2.0563023188406
24951,62,62905,62500,Zudausques,zudausques,50.752461058824,2.1594394117647
24952,62,62906,62370,Zutkerque,zutkerque,50.853522085562,2.0621387700535
24953,62,62907,62820,Libercourt,libercourt,50.481682626263,3.0002921212121
24954,62,62908,62360,La Capelle-lès-Boulogne,la capelle les boulogne,50.7315340625,1.724866015625
24955,62,62909,62124,Ytres,ytres,50.065814941176,2.9946327058824
